kode_aturan,BARIS_ASLI,TGL,KODE,NAMA_BARANG,QTY,SATUAN_K,HARGA,JUMLAH,PELANGGAN,SKOR_ANOMALI,kategori,tingkat,deskripsi,tindakan,saran
T01,3020,2020-06-26,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,DUS,235000.0,470000.0,ADEK FROZEN,3,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3021,2020-06-26,MIN-014,MINAKU BOLA KEPITING 500 GR X 10 PACK,1.0,DUS,240000.0,240000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3022,2020-06-26,MIN-013,MINAKU BOLA LOBSTER 500 GR X 10 PACK,1.0,DUS,240000.0,240000.0,ADEK FROZEN,6,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3023,2020-06-26,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,1.0,DUS,222000.0,222000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3024,2020-06-26,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,2.0,DUS,472500.0,945000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3025,2020-06-26,MIN-009,MINAKU FISH TOFU 500 GR X 20 PACK,1.0,DUS,450000.0,450000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3026,2020-06-26,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,1.0,DUS,468000.0,449280.0,ADEK FROZEN,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3027,2020-06-26,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,2.0,PACK,58750.0,117500.0,CASH,3,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3028,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,20.0,DUS,315000.0,6300000.0,MALINDO BUKIT TINGGI,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3029,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,20.0,DUS,315000.0,6300000.0,MALINDO PADANG,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3030,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,10.0,DUS,320000.0,3200000.0,BRAGA FROZEN FOOD,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3031,2020-06-26,TORTILA-002,TORTILA SEDANG,25.0,PACK,27500.0,687500.0,BRAGA FROZEN FOOD,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3032,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,30.0,DUS,316000.0,9480000.0,RUMAH SOSIS,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3033,2020-06-26,HOME-001,KULIT LUMPIA HOMEMADE,30.0,BKS,9000.0,270000.0,RUMAH SOSIS,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3034,2020-06-26,TORTILA-001,TORTILA KECIL,18.0,PACK,25250.0,454500.0,RUMAH SOSIS,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3035,2020-06-26,TORTILA-002,TORTILA SEDANG,25.0,PACK,27250.0,681250.0,RUMAH SOSIS,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3036,2020-06-26,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,5.0,DUS,210000.0,1050000.0,ANTON,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3037,2020-06-26,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,3.0,DUS,472500.0,1417500.0,ANTON,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3038,2020-06-26,INDO-002,INDOESKRIM 8 LTR VANILLA,10.0,PAIL,150000.0,1500000.0,ANTON,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3039,2020-06-26,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,34.0,DUS,240000.0,8160000.0,ANTON,4,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3040,2020-06-26,EURIAL-001,EURIAL MOZZARELLA CHEESE 4 X 2.5 KG,15.0,DUS,880000.0,13200000.0,ANTON,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3041,2020-06-26,DLL-002,MIX 4 WAY FROZEN 1 KG X 10 PACK,1.0,DUS,310000.0,310000.0,ANTON,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3042,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,50.0,DUS,310000.0,15500000.0,ANTON,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3043,2020-06-26,LIPAO-002,LI PAO KACANG MERAH,5.0,DUS,168000.0,840000.0,ANTON,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3044,2020-06-26,BAKSO-001,ILM BAKSO ANEKA WARNA 250 GR,10.0,PACK,11800.0,118000.0,ANTON,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3045,2020-06-26,BAKSO-002,ILM BAKSO BINTANG 250 GR,10.0,PACK,11800.0,118000.0,ANTON,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3046,2020-06-26,BAKSO-003,ILM BAKSO IKAN OLAHAN BENTUK TAHU 200 GR,7.0,PACK,10500.0,73500.0,ANTON,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3047,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,70.0,DUS,310000.0,21700000.0,FIRDON,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3048,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,10.0,DUS,316000.0,3160000.0,YUKABI,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3049,2020-06-26,MAMAYO-001,MAMAYO ORIGINAL 1000 GR X 12,1.0,DUS,306000.0,306000.0,YUKABI,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3050,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,30.0,DUS,316000.0,9480000.0,GRAHA SANDENI,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3051,2020-06-26,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,20.0,DUS,300000.0,6000000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3052,2020-06-26,INDO-001,INDOESKRIM 8 LTR COKLAT,3.0,PAIL,142000.0,426000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3053,2020-06-26,INDO-004,INDOESKRIM 8 LTR NEOPOLITAN,2.0,PAIL,142000.0,284000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3054,2020-06-26,INDO-003,INDOESKRIM 8 LTR STRAWBERRY,3.0,PAIL,142000.0,426000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3055,2020-06-26,INDO-002,INDOESKRIM 8 LTR VANILLA,10.0,PAIL,142000.0,1420000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3056,2020-06-26,MAES-002,MAESTRO LIGHT MAYO 180 GR,72.0,PCS,7500.0,540000.0,TOKO CITA RASA BARU,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3057,2020-06-26,MAES-001,MAESTRO LIGHT MAYO PCH 1 KG X 10,50.0,PCS,24750.0,1237500.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3058,2020-06-26,MAES-003,MAESTRO LIGHT MAYO SCH 100 GR,40.0,PACK,4700.0,188000.0,TOKO CITA RASA BARU,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3059,2020-06-26,DIA-004,DIAMOND 8 LTR STRAWBERRY,1.0,PAIL,170000.0,170000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3060,2020-06-26,YUMMI-001,YUMMI ES KRIM X 25 PCS,10.0,PACK,18750.0,187500.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3061,2020-06-26,LIPAO-001,LI PAO COKLAT,2.0,DUS,156000.0,312000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3062,2020-06-26,CIR-009,PK LOLIPOP CRISPY X 30 PACK,24.0,PACK,10000.0,240000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3063,2020-06-26,MIT-016,MITRAKU FISH CAKE SINGAPORE 1000 GR X 10,7.0,PACK,48000.0,336000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3064,2020-06-26,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,5.0,PACK,20000.0,100000.0,TOKO CITA RASA BARU,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3065,2020-06-26,DEN-008,DEN BAGUS BUNGA ISI 13 X 40 PACK,2.0,BAL,160000.0,320000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3066,2020-06-26,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,2.0,BAL,200000.0,400000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3067,2020-06-26,DEN-010,DEN BAGUS ES KRIM ISI 32 X 20 PACK,1.0,BAL,200000.0,200000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3068,2020-06-26,DEN-009,DEN BAGUS TOMBAK ISI 32 X 20 PACK,1.0,BAL,200000.0,200000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3069,2020-06-26,DEN-007,DEN BAGUS BEBEK ISI 21 X 20 PACK,2.0,BAL,160000.0,320000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3070,2020-06-26,BAK-002,BAKSO MIE X 40 PACK,20.0,PACK,7000.0,140000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3071,2020-06-26,HOME-001,KULIT LUMPIA HOMEMADE,28.0,BKS,8000.0,224000.0,TOKO CITA RASA BARU,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,3072,2020-06-26,MI-003,MIAMI 8 LTR NEAPOLITAN,50.0,PAIL,115000.0,5750000.0,CASH,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4376,2020-07-29,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,20.0,DUS,310000.0,6200000.0,DOHAR,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4377,2020-07-29,JUL-001,STAR JULIENNE SHOESTRING 2.5 KG X 5 PACK,2.0,DUS,300000.0,600000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4378,2020-07-29,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,1.0,DUS,472500.0,472500.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4379,2020-07-29,JOF-003,JOFRANS SPICY WING 500 GR X 12 PACK,2.0,DUS,522000.0,1044000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4380,2020-07-29,BF-004,BF DIMSUM SIOMAY REG-NEW 200 GR X 48 PAK,10.0,PACK,17200.0,172000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4381,2020-07-29,SUN-006,SUNFISH DUMPLING CHEESE 500 GR X 12 PACK,1.0,DUS,288000.0,288000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4382,2020-07-29,MIT-012,MITRAKU FISH TOFU 500 GR X 20 PACK,1.0,DUS,498000.0,498000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4383,2020-07-29,MIN-011,MINAKU BOLA UDANG 500 GR X 10 PACK,1.0,DUS,240000.0,240000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4384,2020-07-29,MIN-012,MINAKU BOLA SALMON 500 GR X 10 PACK,1.0,DUS,240000.0,240000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4385,2020-07-29,MIN-016,MINAKU KENTANG 7X7 500 GR X 20 PACK,1.0,DUS,290000.0,290000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4386,2020-07-29,JOF-026,JOFRANS SOSIS SAPI 300 GR X 32 PACK,1.0,DUS,560000.0,560000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4387,2020-07-29,MIT-017,MITRAKU BAKSO IKAN ISI KEJU 500 GR X 20,1.0,DUS,560000.0,560000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4388,2020-07-29,MIN-019,MINAKU SISIK NAGA 500 GR X 20 PACK,1.0,DUS,280000.0,280000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4389,2020-07-29,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,50.0,DUS,310000.0,15500000.0,ADEK FROZEN,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4390,2020-07-29,MIN-016,MINAKU KENTANG 7X7 500 GR X 20 PACK,5.0,DUS,290000.0,1450000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4391,2020-07-29,JOF-003,JOFRANS SPICY WING 500 GR X 12 PACK,5.0,DUS,522000.0,2610000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4392,2020-07-29,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,5.0,DUS,472500.0,2362500.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4393,2020-07-29,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,6.0,DUS,222000.0,1332000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4394,2020-07-29,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,6.0,DUS,222000.0,1332000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4395,2020-07-29,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,8.0,DUS,222000.0,1776000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4396,2020-07-29,SHIF-005,SHIFUDO CHIKUWA 500 GR X 16 PACK,13.0,DUS,384000.0,4992000.0,ADEK FROZEN,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4397,2020-07-29,JUL-001,STAR JULIENNE SHOESTRING 2.5 KG X 5 PACK,20.0,DUS,300000.0,6000000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4398,2020-07-29,BONJU-001,BONJU CIRENG SALJU KUAH RUJAK,200.0,PACK,17500.0,3500000.0,ADEK FROZEN,2,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4399,2020-07-29,FINNA-001,FINNA KULIT LUMPIA 125 MM X 36 PACK,21.0,DUS,432000.0,9072000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4400,2020-07-29,JOF-001,JOFRANS SOSIS AYAM MADU 500 GR X 20 PACK,1.0,DUS,370000.0,370000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4401,2020-07-29,SHIF-001,SHIFUDO BAKSO IKAN 500 GR X 20 PACK,5.0,DUS,360000.0,1800000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
T01,4402,2020-07-29,SUN-004,SUNFISH CHIKUWA MINI 500 GR X 12,5.0,DUS,288000.0,1440000.0,ADEK FROZEN,1,temporal,info,Baris jatuh pada hari dengan omzet melonjak (z robust harian > 5),tandai,Periksa apakah hari itu memuat pesanan borongan atau input yang menumpuk.
