BARIS_ASLI,TGL,BULAN,HARI,KODE,NAMA_BARANG,BRAND,QTY,SATUAN,HARGA,HARGA_EFEKTIF,OMZET,RASIO,PELANGGAN,SUMBER_HARGA,TINGKAT_TERTINGGI,SKOR_ANOMALI,FLAG
2949,2020-06-26,2020-06-01,Friday,BAK-001,BAKSO IKAN 1 KG X 20 PACK,BAKSO,240.0,PACK,15000.0,15000.0,3600000.0,1.0,EGI / PUTRI,asli,info,2,"S03,T01"
2950,2020-06-26,2020-06-01,Friday,JOF-022,JOFRANS NUGGET AYAM REG. 225 GR X 24 PAK,JOFRANS,1.0,DUS,240000.0,240000.0,240000.0,1.0,KEDAI SAYUR HABIL,asli,info,1,T01
2951,2020-06-26,2020-06-01,Friday,BLF-001,BELFOODS SOSIS AYAM 500 GR X 12 PACK,BELFOODS,1.0,DUS,204000.0,204000.0,204000.0,1.0,KEDAI SAYUR HABIL,asli,info,1,T01
2952,2020-06-26,2020-06-01,Friday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,1.0,DUS,216000.0,216000.0,216000.0,1.0,TOKO SUKMA,asli,info,1,T01
2953,2020-06-26,2020-06-01,Friday,LIPAO-001,LI PAO COKLAT,LI,6.0,PACK,16000.0,16000.0,96000.0,1.0,TOKO SUKMA,asli,info,1,T01
2954,2020-06-26,2020-06-01,Friday,LIPAO-002,LI PAO KACANG MERAH,LI,6.0,PACK,16000.0,16000.0,96000.0,1.0,TOKO SUKMA,asli,info,1,T01
2955,2020-06-26,2020-06-01,Friday,OKEY-005,OKEY NUGGET 500 GR X 10 PACK,OKEY,1.0,DUS,195000.0,195000.0,195000.0,1.0,TOKO SUKMA,asli,info,1,T01
2956,2020-06-26,2020-06-01,Friday,BAKSO-001,ILM BAKSO ANEKA WARNA 250 GR,ILM,5.0,PACK,11000.0,11000.0,55000.0,1.0,TOKO SUKMA,asli,info,2,"R01,T01"
2957,2020-06-26,2020-06-01,Friday,BAKSO-002,ILM BAKSO BINTANG 250 GR,ILM,5.0,PACK,11000.0,11000.0,55000.0,1.0,TOKO SUKMA,asli,info,2,"R01,T01"
2958,2020-06-26,2020-06-01,Friday,BAKSO-003,ILM BAKSO IKAN OLAHAN BENTUK TAHU 200 GR,ILM,5.0,PACK,10000.0,10000.0,50000.0,1.0,TOKO SUKMA,asli,info,2,"R01,T01"
2959,2020-06-26,2020-06-01,Friday,CHA-006,CHAMP BASO 500 GR X 10 PACK,CHAMP,1.0,DUS,240000.0,240000.0,240000.0,1.0,MAKMUR JAYA,asli,peringatan,3,"R03,T01"
2960,2020-06-26,2020-06-01,Friday,SUKI-001,MITRAKU SUKI TOMYAM,MITRAKU,14.0,PACK,18000.0,18000.0,252000.0,1.0,LUCKY,asli,info,2,"R01,T01"
2961,2020-06-26,2020-06-01,Friday,MIN-010,MINAKU BOLA IKAN 500 GR X 10 PACK,MINAKU,3.0,DUS,210000.0,210000.0,630000.0,1.0,LUCKY,asli,info,1,T01
2962,2020-06-26,2020-06-01,Friday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,23.0,PACK,19000.0,19000.0,437000.0,1.0,CHERISH,asli,info,1,T01
2963,2020-06-26,2020-06-01,Friday,BONJU-001,BONJU CIRENG SALJU KUAH RUJAK,BONJU,20.0,PACK,17000.0,17000.0,340000.0,1.0,CHERISH,asli,info,1,T01
2964,2020-06-26,2020-06-01,Friday,MIT-016,MITRAKU FISH CAKE SINGAPORE 1000 GR X 10,MITRAKU,1.0,DUS,520000.0,520000.0,520000.0,1.0,LUCKY,asli,info,1,T01
2965,2020-06-26,2020-06-01,Friday,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,MITRAKU,23.0,PACK,24000.0,24000.0,552000.0,1.0,LUCKY,asli,info,1,T01
2966,2020-06-26,2020-06-01,Friday,BAKSO-003,ILM BAKSO IKAN OLAHAN BENTUK TAHU 200 GR,ILM,12.0,PACK,10000.0,10000.0,120000.0,1.0,LUCKY,asli,info,2,"R01,T01"
2967,2020-06-26,2020-06-01,Friday,BAKSO-002,ILM BAKSO BINTANG 250 GR,ILM,20.0,PACK,12000.0,12000.0,240000.0,1.0,LUCKY,asli,info,2,"R01,T01"
2968,2020-06-26,2020-06-01,Friday,BAKSO-001,ILM BAKSO ANEKA WARNA 250 GR,ILM,20.0,PACK,12000.0,12000.0,240000.0,1.0,LUCKY,asli,info,2,"R01,T01"
2969,2020-06-26,2020-06-01,Friday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,23.0,PACK,18900.0,18900.0,434700.0,1.0,LUCKY,asli,info,1,T01
2970,2020-06-26,2020-06-01,Friday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,3.0,DUS,210000.0,210000.0,630000.0,1.0,CHERISH,asli,info,1,T01
2971,2020-06-26,2020-06-01,Friday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,CHERISH,asli,info,1,T01
2972,2020-06-26,2020-06-01,Friday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,2.0,DUS,260000.0,260000.0,520000.0,1.0,CHERISH,asli,info,1,T01
2973,2020-06-26,2020-06-01,Friday,LIPAO-001,LI PAO COKLAT,LI,6.0,PACK,15000.0,15000.0,90000.0,1.0,CHERISH,asli,info,1,T01
2974,2020-06-26,2020-06-01,Friday,LIPAO-002,LI PAO KACANG MERAH,LI,6.0,PACK,15000.0,15000.0,90000.0,1.0,CHERISH,asli,info,1,T01
2975,2020-06-26,2020-06-01,Friday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,MELVA,asli,info,1,T01
2976,2020-06-26,2020-06-01,Friday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,6.0,PACK,17500.0,17500.0,105000.0,1.0,MELVA,asli,info,1,T01
2977,2020-06-26,2020-06-01,Friday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,10.0,PACK,19000.0,19000.0,190000.0,1.0,KIKI,asli,info,1,T01
2978,2020-06-26,2020-06-01,Friday,BAKSO-001,ILM BAKSO ANEKA WARNA 250 GR,ILM,6.0,PACK,12000.0,12000.0,72000.0,1.0,KIKI,asli,info,2,"R01,T01"
2979,2020-06-26,2020-06-01,Friday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,6.0,PACK,17500.0,17500.0,105000.0,1.0,KIKI,asli,info,1,T01
2980,2020-06-26,2020-06-01,Friday,MIN-010,MINAKU BOLA IKAN 500 GR X 10 PACK,MINAKU,15.0,PACK,21000.0,21000.0,315000.0,1.0,MM LESTARI,asli,info,1,T01
2981,2020-06-26,2020-06-01,Friday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,10.0,PACK,30500.0,30500.0,305000.0,1.0,MM LESTARI,asli,info,1,T01
2982,2020-06-26,2020-06-01,Friday,LUTOSA-001,LUTOSA SHOESTRING 1000 GR X 10 PACK,LUTOSA,1.0,DUS,260000.0,260000.0,260000.0,1.0,KOPITIAM ABC (KLENTENG),asli,info,1,T01
2983,2020-06-26,2020-06-01,Friday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,5.0,PACK,30500.0,30500.0,152500.0,1.0,KOPITIAM ABC (KLENTENG),asli,info,1,T01
2984,2020-06-26,2020-06-01,Friday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,1.0,DUS,210000.0,210000.0,210000.0,1.0,PAK ERWIN,asli,peringatan,3,"R03,T01"
2985,2020-06-26,2020-06-01,Friday,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,MITRAKU,17.0,PACK,23400.0,21528.0,365976.0,0.92,PAK ERWIN,asli,peringatan,4,"A01,R03,T01"
2986,2020-06-26,2020-06-01,Friday,MIN-010,MINAKU BOLA IKAN 500 GR X 10 PACK,MINAKU,5.0,PACK,21000.0,21000.0,105000.0,1.0,PAK ERWIN,asli,peringatan,3,"R03,T01"
2987,2020-06-26,2020-06-01,Friday,JOF-007,JOFRANS SOSIS BRATW (KEJU) 500 GR X 12,JOFRANS,2.0,PACK,28500.0,28500.0,57000.0,1.0,PAK ERWIN,asli,peringatan,4,"R01,R03,T01"
2988,2020-06-26,2020-06-01,Friday,JOF-016,JOFRANS SOSIS BRATW(LADA HITAM) 500GRX12,JOFRANS,2.0,PACK,28500.0,28500.0,57000.0,1.0,PAK ERWIN,asli,peringatan,4,"R01,R03,T01"
2989,2020-06-26,2020-06-01,Friday,JOF-004,JOFRANS SOSIS BAKAR (ORI) 500 GR X 12,JOFRANS,2.0,PACK,27500.0,27500.0,55000.0,1.0,PAK ERWIN,asli,peringatan,3,"R03,T01"
2990,2020-06-26,2020-06-01,Friday,EURIAL-001,EURIAL MOZZARELLA CHEESE 4 X 2.5 KG,EURIAL,3.0,DUS,960000.0,960000.0,2880000.0,1.0,HARUM MANIS,asli,peringatan,3,"R03,T01"
2991,2020-06-26,2020-06-01,Friday,MI-005,MIAMI 8 LTR VANILLA,MIAMI,1.0,PAIL,125000.0,125000.0,125000.0,1.0,MIAMI - PAK ERI,asli,info,1,T01
2992,2020-06-26,2020-06-01,Friday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,4.0,DUS,222000.0,222000.0,888000.0,1.0,ADEK FROZEN,asli,info,1,T01
2993,2020-06-26,2020-06-01,Friday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,20.0,DUS,222000.0,222000.0,4440000.0,1.0,ADEK FROZEN,asli,info,1,T01
2994,2020-06-26,2020-06-01,Friday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,26.0,DUS,222000.0,222000.0,5772000.0,1.0,ADEK FROZEN,asli,info,1,T01
2995,2020-06-26,2020-06-01,Friday,JOF-019,JOFRANS BASO SAPI 200 GR X 34 PACK,JOFRANS,9.0,DUS,493000.0,493000.0,4437000.0,1.0,ADEK FROZEN,asli,info,1,T01
2996,2020-06-26,2020-06-01,Friday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,11.0,DUS,472500.0,472500.0,5197500.0,1.0,ADEK FROZEN,asli,info,1,T01
2997,2020-06-26,2020-06-01,Friday,JOF-006,JOFRANS BASO AYAM 500 GR X 15 PACK,JOFRANS,5.0,DUS,382500.0,382500.0,1912500.0,1.0,ADEK FROZEN,asli,info,1,T01
2998,2020-06-26,2020-06-01,Friday,JOF-013,JOFRANS SOSIS AYAM 360 GR X 24 PACK,JOFRANS,4.0,DUS,324000.0,324000.0,1296000.0,1.0,ADEK FROZEN,asli,info,1,T01
2999,2020-06-26,2020-06-01,Friday,MIT-002,MITRAKU BAKSO IKAN 400 GR X 23 PACK,MITRAKU,3.0,DUS,443900.0,443900.0,1331700.0,1.0,ADEK FROZEN,asli,info,1,T01
3000,2020-06-26,2020-06-01,Friday,MIT-019,MITRAKU BAKSO IKAN ISI AYAM 500 GR X 20,MITRAKU,1.0,DUS,560000.0,560000.0,560000.0,1.0,ADEK FROZEN,asli,info,1,T01
3001,2020-06-26,2020-06-01,Friday,MIT-017,MITRAKU BAKSO IKAN ISI KEJU 500 GR X 20,MITRAKU,1.0,DUS,560000.0,560000.0,560000.0,1.0,ADEK FROZEN,asli,info,1,T01
3002,2020-06-26,2020-06-01,Friday,MIT-018,MITRAKU BAKSO IKAN ISI TUNA 500 GR X 20,MITRAKU,1.0,DUS,560000.0,560000.0,560000.0,1.0,ADEK FROZEN,asli,info,1,T01
3003,2020-06-26,2020-06-01,Friday,MIT-012,MITRAKU FISH TOFU 500 GR X 20 PACK,MITRAKU,2.0,DUS,498000.0,498000.0,996000.0,1.0,ADEK FROZEN,asli,info,1,T01
3004,2020-06-26,2020-06-01,Friday,MIN-013,MINAKU BOLA LOBSTER 500 GR X 10 PACK,MINAKU,1.0,DUS,240000.0,240000.0,240000.0,1.0,ADEK FROZEN,asli,info,1,T01
3005,2020-06-26,2020-06-01,Friday,MIN-014,MINAKU BOLA KEPITING 500 GR X 10 PACK,MINAKU,2.0,DUS,240000.0,240000.0,480000.0,1.0,ADEK FROZEN,asli,info,1,T01
3006,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,30.0,DUS,310000.0,310000.0,9300000.0,1.0,ADEK FROZEN,asli,info,2,"S03,T01"
3007,2020-06-26,2020-06-01,Friday,BF-009,BF LUMPIA UDANG 210 GR X 32 PACK,BF,1.0,DUS,768000.0,768000.0,768000.0,1.0,ADEK FROZEN,asli,info,1,T01
3008,2020-06-26,2020-06-01,Friday,BONJU-001,BONJU CIRENG SALJU KUAH RUJAK,BONJU,100.0,PACK,17500.0,17500.0,1750000.0,1.0,ADEK FROZEN,asli,info,2,"S03,T01"
3009,2020-06-26,2020-06-01,Friday,CIR-002,PK TAHU KRIYUK X 30 PACK,PK,2.0,BAL,345000.0,345000.0,690000.0,1.0,ADEK FROZEN,asli,info,1,T01
3010,2020-06-26,2020-06-01,Friday,BAKSO-001,ILM BAKSO ANEKA WARNA 250 GR,ILM,20.0,PACK,11500.0,11500.0,230000.0,1.0,ADEK FROZEN,asli,info,2,"R01,T01"
3011,2020-06-26,2020-06-01,Friday,BAKSO-002,ILM BAKSO BINTANG 250 GR,ILM,20.0,PACK,11500.0,11500.0,230000.0,1.0,ADEK FROZEN,asli,info,2,"R01,T01"
3012,2020-06-26,2020-06-01,Friday,BAKSO-003,ILM BAKSO IKAN OLAHAN BENTUK TAHU 200 GR,ILM,20.0,PACK,10500.0,10500.0,210000.0,1.0,ADEK FROZEN,asli,info,2,"R01,T01"
3013,2020-06-26,2020-06-01,Friday,JUR-001,JURAGAN SOSIS SAPI BAKAR ORI 1000 GR X10,JURAGAN,2.0,DUS,535000.0,535000.0,1070000.0,1.0,ADEK FROZEN,asli,info,1,T01
3014,2020-06-26,2020-06-01,Friday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,3.0,DUS,235000.0,235000.0,705000.0,1.0,ADEK FROZEN,asli,peringatan,3,"R02,T01"
3015,2020-06-26,2020-06-01,Friday,FOODY-002,FOODY NUGGET KIPAS 500 GR X 20 PACK,FOODY,1.0,DUS,270000.0,270000.0,270000.0,1.0,ADEK FROZEN,asli,info,1,T01
3016,2020-06-26,2020-06-01,Friday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,1.0,DUS,222000.0,222000.0,222000.0,1.0,ADEK FROZEN,asli,info,1,T01
3017,2020-06-26,2020-06-01,Friday,JOF-013,JOFRANS SOSIS AYAM 360 GR X 24 PACK,JOFRANS,1.0,DUS,324000.0,324000.0,324000.0,1.0,ADEK FROZEN,asli,info,1,T01
3018,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,1.0,DUS,310000.0,310000.0,310000.0,1.0,ADEK FROZEN,asli,info,1,T01
3019,2020-06-26,2020-06-01,Friday,BLF-016,BELFOODS FAV.AYAM GORENG RENYAH 500GRX12,BELFOODS,2.0,DUS,436800.0,436800.0,873600.0,1.0,ADEK FROZEN,asli,info,2,"R01,T01"
3020,2020-06-26,2020-06-01,Friday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,2.0,DUS,235000.0,235000.0,470000.0,1.0,ADEK FROZEN,asli,peringatan,3,"R02,T01"
3021,2020-06-26,2020-06-01,Friday,MIN-014,MINAKU BOLA KEPITING 500 GR X 10 PACK,MINAKU,1.0,DUS,240000.0,240000.0,240000.0,1.0,ADEK FROZEN,asli,info,1,T01
3022,2020-06-26,2020-06-01,Friday,MIN-013,MINAKU BOLA LOBSTER 500 GR X 10 PACK,MINAKU,1.0,DUS,240000.0,240000.0,240000.0,1.0,ADEK FROZEN,asli,kritis,6,"D01,T01"
3023,2020-06-26,2020-06-01,Friday,JOF-002,JOFRANS NUGGET AYAM REG. 500 GR X 12 PAK,JOFRANS,1.0,DUS,222000.0,222000.0,222000.0,1.0,ADEK FROZEN,asli,info,1,T01
3024,2020-06-26,2020-06-01,Friday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,2.0,DUS,472500.0,472500.0,945000.0,1.0,ADEK FROZEN,asli,info,1,T01
3025,2020-06-26,2020-06-01,Friday,MIN-009,MINAKU FISH TOFU 500 GR X 20 PACK,MINAKU,1.0,DUS,450000.0,450000.0,450000.0,1.0,ADEK FROZEN,asli,info,1,T01
3026,2020-06-26,2020-06-01,Friday,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,MITRAKU,1.0,DUS,468000.0,449280.0,449280.0,0.96,ADEK FROZEN,asli,info,2,"A01,T01"
3027,2020-06-26,2020-06-01,Friday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,2.0,PACK,58750.0,58750.0,117500.0,1.0,CASH,asli,peringatan,3,"R02,T01"
3028,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,20.0,DUS,315000.0,315000.0,6300000.0,1.0,MALINDO BUKIT TINGGI,asli,info,1,T01
3029,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,20.0,DUS,315000.0,315000.0,6300000.0,1.0,MALINDO PADANG,asli,info,1,T01
3030,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,10.0,DUS,320000.0,320000.0,3200000.0,1.0,BRAGA FROZEN FOOD,asli,info,1,T01
3031,2020-06-26,2020-06-01,Friday,TORTILA-002,TORTILA SEDANG,TORTILA,25.0,PACK,27500.0,27500.0,687500.0,1.0,BRAGA FROZEN FOOD,asli,info,1,T01
3032,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,30.0,DUS,316000.0,316000.0,9480000.0,1.0,RUMAH SOSIS,asli,info,2,"S03,T01"
3033,2020-06-26,2020-06-01,Friday,HOME-001,KULIT LUMPIA HOMEMADE,KULIT,30.0,BKS,9000.0,9000.0,270000.0,1.0,RUMAH SOSIS,asli,info,1,T01
3034,2020-06-26,2020-06-01,Friday,TORTILA-001,TORTILA KECIL,TORTILA,18.0,PACK,25250.0,25250.0,454500.0,1.0,RUMAH SOSIS,asli,info,2,"R01,T01"
3035,2020-06-26,2020-06-01,Friday,TORTILA-002,TORTILA SEDANG,TORTILA,25.0,PACK,27250.0,27250.0,681250.0,1.0,RUMAH SOSIS,asli,info,1,T01
3036,2020-06-26,2020-06-01,Friday,JOF-023,JOFRANS NUGGET AYAM HATI 500 GR X 12 PAK,JOFRANS,5.0,DUS,210000.0,210000.0,1050000.0,1.0,ANTON,asli,info,1,T01
3037,2020-06-26,2020-06-01,Friday,JOF-008,JOFRANS BASO SAPI 500 GR X 15 PACK,JOFRANS,3.0,DUS,472500.0,472500.0,1417500.0,1.0,ANTON,asli,info,1,T01
3038,2020-06-26,2020-06-01,Friday,INDO-002,INDOESKRIM 8 LTR VANILLA,INDOESKRIM,10.0,PAIL,150000.0,150000.0,1500000.0,1.0,ANTON,asli,info,1,T01
3039,2020-06-26,2020-06-01,Friday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,34.0,DUS,240000.0,240000.0,8160000.0,1.0,ANTON,asli,peringatan,4,"R02,S03,T01"
3040,2020-06-26,2020-06-01,Friday,EURIAL-001,EURIAL MOZZARELLA CHEESE 4 X 2.5 KG,EURIAL,15.0,DUS,880000.0,880000.0,13200000.0,1.0,ANTON,asli,info,2,"S03,T01"
3041,2020-06-26,2020-06-01,Friday,DLL-002,MIX 4 WAY FROZEN 1 KG X 10 PACK,MIX,1.0,DUS,310000.0,310000.0,310000.0,1.0,ANTON,asli,info,1,T01
3042,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,50.0,DUS,310000.0,310000.0,15500000.0,1.0,ANTON,asli,info,2,"S03,T01"
3043,2020-06-26,2020-06-01,Friday,LIPAO-002,LI PAO KACANG MERAH,LI,5.0,DUS,168000.0,168000.0,840000.0,1.0,ANTON,asli,info,1,T01
3044,2020-06-26,2020-06-01,Friday,BAKSO-001,ILM BAKSO ANEKA WARNA 250 GR,ILM,10.0,PACK,11800.0,11800.0,118000.0,1.0,ANTON,asli,info,2,"R01,T01"
3045,2020-06-26,2020-06-01,Friday,BAKSO-002,ILM BAKSO BINTANG 250 GR,ILM,10.0,PACK,11800.0,11800.0,118000.0,1.0,ANTON,asli,info,2,"R01,T01"
3046,2020-06-26,2020-06-01,Friday,BAKSO-003,ILM BAKSO IKAN OLAHAN BENTUK TAHU 200 GR,ILM,7.0,PACK,10500.0,10500.0,73500.0,1.0,ANTON,asli,info,2,"R01,T01"
3047,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,70.0,DUS,310000.0,310000.0,21700000.0,1.0,FIRDON,asli,info,2,"S03,T01"
3048,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,10.0,DUS,316000.0,316000.0,3160000.0,1.0,YUKABI,asli,info,1,T01
3049,2020-06-26,2020-06-01,Friday,MAMAYO-001,MAMAYO ORIGINAL 1000 GR X 12,MAMAYO,1.0,DUS,306000.0,306000.0,306000.0,1.0,YUKABI,asli,info,1,T01
3050,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,30.0,DUS,316000.0,316000.0,9480000.0,1.0,GRAHA SANDENI,asli,info,2,"S03,T01"
3051,2020-06-26,2020-06-01,Friday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,20.0,DUS,300000.0,300000.0,6000000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3052,2020-06-26,2020-06-01,Friday,INDO-001,INDOESKRIM 8 LTR COKLAT,INDOESKRIM,3.0,PAIL,142000.0,142000.0,426000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3053,2020-06-26,2020-06-01,Friday,INDO-004,INDOESKRIM 8 LTR NEOPOLITAN,INDOESKRIM,2.0,PAIL,142000.0,142000.0,284000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3054,2020-06-26,2020-06-01,Friday,INDO-003,INDOESKRIM 8 LTR STRAWBERRY,INDOESKRIM,3.0,PAIL,142000.0,142000.0,426000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3055,2020-06-26,2020-06-01,Friday,INDO-002,INDOESKRIM 8 LTR VANILLA,INDOESKRIM,10.0,PAIL,142000.0,142000.0,1420000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3056,2020-06-26,2020-06-01,Friday,MAES-002,MAESTRO LIGHT MAYO 180 GR,MAESTRO,72.0,PCS,7500.0,7500.0,540000.0,1.0,TOKO CITA RASA BARU,asli,info,2,"R01,T01"
3057,2020-06-26,2020-06-01,Friday,MAES-001,MAESTRO LIGHT MAYO PCH 1 KG X 10,MAESTRO,50.0,PCS,24750.0,24750.0,1237500.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3058,2020-06-26,2020-06-01,Friday,MAES-003,MAESTRO LIGHT MAYO SCH 100 GR,MAESTRO,40.0,PACK,4700.0,4700.0,188000.0,1.0,TOKO CITA RASA BARU,asli,info,2,"R01,T01"
3059,2020-06-26,2020-06-01,Friday,DIA-004,DIAMOND 8 LTR STRAWBERRY,DIAMOND,1.0,PAIL,170000.0,170000.0,170000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3060,2020-06-26,2020-06-01,Friday,YUMMI-001,YUMMI ES KRIM X 25 PCS,YUMMI,10.0,PACK,18750.0,18750.0,187500.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3061,2020-06-26,2020-06-01,Friday,LIPAO-001,LI PAO COKLAT,LI,2.0,DUS,156000.0,156000.0,312000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3062,2020-06-26,2020-06-01,Friday,CIR-009,PK LOLIPOP CRISPY X 30 PACK,PK,24.0,PACK,10000.0,10000.0,240000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3063,2020-06-26,2020-06-01,Friday,MIT-016,MITRAKU FISH CAKE SINGAPORE 1000 GR X 10,MITRAKU,7.0,PACK,48000.0,48000.0,336000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3064,2020-06-26,2020-06-01,Friday,MIT-009,MITRAKU FISH ROLL 500 GR X 20 PACK,MITRAKU,5.0,PACK,20000.0,20000.0,100000.0,1.0,TOKO CITA RASA BARU,asli,info,2,"S02,T01"
3065,2020-06-26,2020-06-01,Friday,DEN-008,DEN BAGUS BUNGA ISI 13 X 40 PACK,DEN,2.0,BAL,160000.0,160000.0,320000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3066,2020-06-26,2020-06-01,Friday,DEN-003,DEN BAGUS AYAM ISI 13 X 50 PACK,DEN,2.0,BAL,200000.0,200000.0,400000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3067,2020-06-26,2020-06-01,Friday,DEN-010,DEN BAGUS ES KRIM ISI 32 X 20 PACK,DEN,1.0,BAL,200000.0,200000.0,200000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3068,2020-06-26,2020-06-01,Friday,DEN-009,DEN BAGUS TOMBAK ISI 32 X 20 PACK,DEN,1.0,BAL,200000.0,200000.0,200000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3069,2020-06-26,2020-06-01,Friday,DEN-007,DEN BAGUS BEBEK ISI 21 X 20 PACK,DEN,2.0,BAL,160000.0,160000.0,320000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3070,2020-06-26,2020-06-01,Friday,BAK-002,BAKSO MIE X 40 PACK,BAKSO,20.0,PACK,7000.0,7000.0,140000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3071,2020-06-26,2020-06-01,Friday,HOME-001,KULIT LUMPIA HOMEMADE,KULIT,28.0,BKS,8000.0,8000.0,224000.0,1.0,TOKO CITA RASA BARU,asli,info,1,T01
3072,2020-06-26,2020-06-01,Friday,MI-003,MIAMI 8 LTR NEAPOLITAN,MIAMI,50.0,PAIL,115000.0,115000.0,5750000.0,1.0,CASH,asli,info,2,"S03,T01"
3073,2020-06-27,2020-06-01,Saturday,LUTOSA-002,LUTOSA SHOESTRING 2.5 KG X 4 PACK,LUTOSA,5.0,DUS,250000.0,250000.0,1250000.0,1.0,PAK ADEK,asli,peringatan,2,R02
3074,2020-06-27,2020-06-01,Saturday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,3.0,PACK,16000.0,16000.0,48000.0,1.0,PAK ADEK,asli,bersih,0,
3075,2020-06-27,2020-06-01,Saturday,JOF-024,JOFRANS NUGGET AYAM STICKY 500 GR X 12,JOFRANS,4.0,PACK,18000.0,18000.0,72000.0,1.0,INSAN MART,asli,bersih,0,
3076,2020-06-27,2020-06-01,Saturday,MIN-001,MINAKU OTAK OTAK 500 GR X 20 PACK,MINAKU,7.0,PACK,18000.0,18000.0,126000.0,1.0,INSAN MART,asli,bersih,0,
